owner,repo,contributor,commits,repo_contributor_count
r-lib,usethis,s-fleck,1,117
r-lib,usethis,shabbychef,1,117
r-lib,usethis,stufield,1,117
r-lib,usethis,tjmahr,1,117
r-lib,usethis,kalibera,1,117
r-lib,usethis,GegznaV,1,117
r-lib,usethis,vnijs,1,117
r-lib,usethis,yihui,1,117
r-lib,usethis,atusy,1,117
r-lib,usethis,bfgray3,1,117
r-lib,usethis,jlburkhead,1,117
r-lib,usethis,khailper,1,117
r-lib,usethis,lindbrook,1,117
r-lib,usethis,seankross,1,117
r-lib,usethis,VincentGuyader,1,117
r-lib,vctrs,lionel-,1096,24
r-lib,vctrs,hadley,543,24
r-lib,vctrs,DavisVaughan,254,24
r-lib,vctrs,krlmlr,69,24
r-lib,vctrs,romainfrancois,14,24
r-lib,vctrs,batpigandme,3,24
r-lib,vctrs,echasnovski,2,24
r-lib,vctrs,yutannihilation,2,24
r-lib,vctrs,ijlyttle,2,24
r-lib,vctrs,jimhester,2,24
r-lib,vctrs,dpprdan,1,24
r-lib,vctrs,earowang,1,24
r-lib,vctrs,QuLogic,1,24
r-lib,vctrs,gergness,1,24
r-lib,vctrs,jameslairdsmith,1,24
r-lib,vctrs,JamesCuster,1,24
r-lib,vctrs,jennybc,1,24
r-lib,vctrs,jessesadler,1,24
r-lib,vctrs,salim-b,1,24
r-lib,vctrs,808sAndBR,1,24
r-lib,vctrs,zachary-foster,1,24
r-lib,vctrs,chsafouane,1,24
r-lib,vctrs,coreyyanofsky,1,24
r-lib,vctrs,juangomezduaso,1,24
r-lib,vdiffr,lionel-,269,13
r-lib,vdiffr,nathancday,5,13
r-lib,vdiffr,cpsievert,3,13
r-lib,vdiffr,dpseidel,2,13
r-lib,vdiffr,yutannihilation,2,13
r-lib,vdiffr,cderv,1,13
r-lib,vdiffr,paleolimbot,1,13
r-lib,vdiffr,echasnovski,1,13
r-lib,vdiffr,GShotwell,1,13
r-lib,vdiffr,gwarnes-mdsol,1,13
r-lib,vdiffr,ilarischeinin,1,13
r-lib,vdiffr,karawoo,1,13
r-lib,vdiffr,thomasp85,1,13
r-lib,vroom,jimhester,707,11
r-lib,vroom,meta00,4,11
r-lib,vroom,MikeJohnPage,2,11
r-lib,vroom,R3myG,2,11
r-lib,vroom,andrie,1,11
r-lib,vroom,wlattner,1,11
r-lib,vroom,CriscelyLP,1,11
r-lib,vroom,edzer,1,11
r-lib,vroom,frm1789,1,11
r-lib,vroom,batpigandme,1,11
r-lib,vroom,maurolepore,1,11
r-lib,whoami,gaborcsardi,47,2
r-lib,whoami,maelle,6,2
r-lib,withr,jimhester,179,22
r-lib,withr,krlmlr,16,22
r-lib,withr,hadley,8,22
r-lib,withr,richierocks,7,22
r-lib,withr,gaborcsardi,5,22
r-lib,withr,lionel-,4,22
r-lib,withr,ellessenne,2,22
r-lib,withr,alexcipro,2,22
r-lib,withr,angelinepro,1,22
r-lib,withr,dskard,1,22
r-lib,withr,dragosmg,1,22
r-lib,withr,meta00,1,22
r-lib,withr,czeildi,1,22
r-lib,withr,javierluraschi,1,22
r-lib,withr,wendtke,1,22
r-lib,withr,lauracion,1,22
r-lib,withr,malfaro2,1,22
r-lib,withr,mpaulacaldas,1,22
r-lib,withr,mtmorgan,1,22
r-lib,withr,romainfrancois,1,22
r-lib,withr,siddharthab,1,22
r-lib,withr,zkamvar,1,22
r-lib,xml2,jimhester,351,23
r-lib,xml2,hadley,180,23
r-lib,xml2,jeroen,67,23
r-lib,xml2,sjp,7,23
r-lib,xml2,batpigandme,5,23
r-lib,xml2,jennybc,4,23
r-lib,xml2,nuest,2,23
r-lib,xml2,maelle,2,23
r-lib,xml2,heckendorfc,2,23
r-lib,xml2,hrbrmstr,1,23
r-lib,xml2,dpastoor,1,23
r-lib,xml2,ddiez,1,23
r-lib,xml2,gaborcsardi,1,23
r-lib,xml2,HenrikBengtsson,1,23
r-lib,xml2,jayhesselberth,1,23
r-lib,xml2,KZARCA,1,23
r-lib,xml2,darrkj,1,23
r-lib,xml2,renkun-ken,1,23
r-lib,xml2,luciorq,1,23
r-lib,xml2,patperu,1,23
r-lib,xml2,richfitz,1,23
r-lib,xml2,smbache,1,23
r-lib,xml2,shabbychef,1,23
r-lib,xmlparsedata,gaborcsardi,49,5
r-lib,xmlparsedata,russHyde,7,5
r-lib,xmlparsedata,GregoireGauriot,2,5
r-lib,xmlparsedata,renkun-ken,1,5
r-lib,xmlparsedata,batpigandme,1,5
r-lib,xopen,gaborcsardi,20,1
r-lib,ymlthis,malcolmbarrett,207,2
r-lib,ymlthis,rich-iannone,2,2
r-lib,zeallot,nteetor,161,2
r-lib,zeallot,pteetor,5,2
r-lib,zip,gaborcsardi,120,2
r-lib,zip,jeroen,1,2
r-dbi,backends,krlmlr,15,1
r-dbi,bigrquery,hadley,338,21
r-dbi,bigrquery,jennybc,44,21
r-dbi,bigrquery,craigcitro,39,21
r-dbi,bigrquery,BrianWeinstein,7,21
r-dbi,bigrquery,byapparov,7,21
r-dbi,bigrquery,jarodmeng,5,21
r-dbi,bigrquery,nathangoulding,5,21
r-dbi,bigrquery,realAkhmed,4,21
r-dbi,bigrquery,davidadamsphd,2,21
r-dbi,bigrquery,krlmlr,2,21
r-dbi,bigrquery,batpigandme,2,21
r-dbi,bigrquery,totogo,2,21
r-dbi,bigrquery,backlin,1,21
r-dbi,bigrquery,paulsendavidjay,1,21
r-dbi,bigrquery,edgararuiz,1,21
r-dbi,bigrquery,j450h1,1,21
r-dbi,bigrquery,mpancia,1,21
r-dbi,bigrquery,rasmusab,1,21
r-dbi,bigrquery,valentinumbach,1,21
r-dbi,bigrquery,drewlanenga,1,21
r-dbi,bigrquery,ras44,1,21
r-dbi,DBI,krlmlr,793,18
r-dbi,DBI,hadley,128,18
r-dbi,DBI,hannesmuehleisen,28,18
r-dbi,DBI,bborgesr,17,18
r-dbi,DBI,cutterkom,5,18
r-dbi,DBI,wibeasley,4,18
r-dbi,DBI,baileych,3,18
r-dbi,DBI,yutannihilation,2,18
r-dbi,DBI,renkun-ken,2,18
r-dbi,DBI,raffscallion,2,18
r-dbi,DBI,web-flow,1,18
r-dbi,DBI,jimhester,1,18
r-dbi,DBI,aryoda,1,18
r-dbi,DBI,mdsumner,1,18
r-dbi,DBI,mvkorpel,1,18
r-dbi,DBI,richfitz,1,18
r-dbi,DBI,jarauh,1,18
r-dbi,DBI,jawond,1,18
r-dbi,DBItest,krlmlr,792,7
r-dbi,DBItest,hoesler,16,7
r-dbi,DBItest,TSchiefer,8,7
r-dbi,DBItest,jimhester,4,7
r-dbi,DBItest,imanuelcostigan,3,7
r-dbi,DBItest,thrasibule,1,7
r-dbi,DBItest,jonmcalder,1,7
r-dbi,dblog,krlmlr,47,1
r-dbi,odbc,jimhester,722,24
r-dbi,odbc,devbww,73,24
r-dbi,odbc,devjgm,58,24
r-dbi,odbc,jmcphers,21,24
r-dbi,odbc,krlmlr,19,24
r-dbi,odbc,hadley,9,24
r-dbi,odbc,shrektan,6,24
r-dbi,odbc,edgararuiz,6,24
r-dbi,odbc,javierluraschi,4,24
r-dbi,odbc,blairj09,3,24
r-dbi,odbc,wibeasley,3,24
r-dbi,odbc,detule,3,24
r-dbi,odbc,khotilov,3,24
r-dbi,odbc,jeroen,2,24
r-dbi,odbc,hoxo-m,2,24
r-dbi,odbc,davidchall,1,24
r-dbi,odbc,aryoda,1,24
r-dbi,odbc,jschelbert,1,24
r-dbi,odbc,jonmcalder,1,24
r-dbi,odbc,kevinushey,1,24
r-dbi,odbc,kylelundstedt,1,24
r-dbi,odbc,lberki,1,24
r-dbi,odbc,mnel,1,24
r-dbi,odbc,vh-d,1,24
r-dbi,RKazam,krlmlr,31,1
r-dbi,RMariaDB,krlmlr,516,17
r-dbi,RMariaDB,hadley,184,17
r-dbi,RMariaDB,jeroen,137,17
r-dbi,RMariaDB,jeffreyhorner,20,17
r-dbi,RMariaDB,TSchiefer,12,17
r-dbi,RMariaDB,peternowee,10,17
r-dbi,RMariaDB,nbenn,6,17
r-dbi,RMariaDB,gagern,4,17
r-dbi,RMariaDB,gaborcsardi,3,17
r-dbi,RMariaDB,ggrothendieck,2,17
r-dbi,RMariaDB,jph98,2,17
r-dbi,RMariaDB,rjoomen,2,17
r-dbi,RMariaDB,renkun-ken,1,17
r-dbi,RMariaDB,mcol,1,17
r-dbi,RMariaDB,noahwilliamsson,1,17
r-dbi,RMariaDB,stevenranney,1,17
r-dbi,RMariaDB,jinzhen-lin,1,17
r-dbi,RMySQL,jeroen,182,9
r-dbi,RMySQL,hadley,102,9
r-dbi,RMySQL,jeffreyhorner,20,9
r-dbi,RMySQL,gagern,4,9
r-dbi,RMySQL,ggrothendieck,2,9
r-dbi,RMySQL,jph98,2,9
r-dbi,RMySQL,rjoomen,2,9
r-dbi,RMySQL,gaborcsardi,1,9
r-dbi,RMySQL,jinzhen-lin,1,9
r-dbi,RPostgres,krlmlr,562,23
r-dbi,RPostgres,hadley,111,23
r-dbi,RPostgres,jeroen,38,23
r-dbi,RPostgres,thrasibule,23,23
r-dbi,RPostgres,JackStat,14,23
r-dbi,RPostgres,TSchiefer,9,23
r-dbi,RPostgres,etiennebr,7,23
r-dbi,RPostgres,zozlak,6,23
r-dbi,RPostgres,web-flow,3,23
r-dbi,RPostgres,jaredk-porch,3,23
r-dbi,RPostgres,mmuurr,3,23
r-dbi,RPostgres,baileych,2,23
r-dbi,RPostgres,jimhester,2,23
r-dbi,RPostgres,robertzk,2,23
r-dbi,RPostgres,trafficonese,2,23
r-dbi,RPostgres,troels,2,23
r-dbi,RPostgres,harvey131,2,23
r-dbi,RPostgres,Altons,1,23
r-dbi,RPostgres,ClaytonJY,1,23
r-dbi,RPostgres,daattali,1,23
r-dbi,RPostgres,neumanrq,1,23
r-dbi,RPostgres,hrbrmstr,1,23
r-dbi,RPostgres,usman-r,1,23
r-dbi,RSQLite,krlmlr,1262,18
r-dbi,RSQLite,hadley,382,18
r-dbi,RSQLite,wibeasley,18,18
r-dbi,RSQLite,TSchiefer,12,18
r-dbi,RSQLite,wush978,10,18
r-dbi,RSQLite,seth,8,18
r-dbi,RSQLite,rfhb,6,18
r-dbi,RSQLite,jjallaire,5,18
r-dbi,RSQLite,mkuhn,5,18
r-dbi,RSQLite,jeroen,3,18
r-dbi,RSQLite,shrektan,2,18
r-dbi,RSQLite,ankane,1,18
r-dbi,RSQLite,bbroeksema,1,18
r-dbi,RSQLite,hannesmuehleisen,1,18
r-dbi,RSQLite,jimhester,1,18
r-dbi,RSQLite,rkingdc,1,18
r-dbi,RSQLite,tigertoes,1,18
r-dbi,RSQLite,troels,1,18
r-dbi,SQL,hadley,37,1
tidymodels,applicable,marlycormar,235,2
tidymodels,applicable,topepo,19,2
tidymodels,broom,alexpghayes,287,110
tidymodels,broom,dgrtwo,124,110
tidymodels,broom,dchiu911,51,110
tidymodels,broom,mdlincoln,34,110
tidymodels,broom,hughjonesd,28,110
tidymodels,broom,jgabry,26,110
tidymodels,broom,bbolker,20,110
tidymodels,broom,MatthieuStigler,12,110
tidymodels,broom,IndrajeetPatil,11,110
tidymodels,broom,lilymedina,10,110
tidymodels,broom,nutterb,10,110
tidymodels,broom,mkuehn10,8,110
tidymodels,broom,thisisnic,7,110
tidymodels,broom,larmarange,7,110
tidymodels,broom,briatte,7,110
tidymodels,broom,corybrunson,6,110
tidymodels,broom,mattle24,5,110
tidymodels,broom,mbojan,5,110
tidymodels,broom,hmalmedal,4,110
tidymodels,broom,malcolmbarrett,4,110
tidymodels,broom,cwang23,4,110
tidymodels,broom,hadley,4,110
tidymodels,broom,jrnold,4,110
tidymodels,broom,PirateGrunt,4,110
tidymodels,broom,jayhesselberth,4,110
tidymodels,broom,atheriel,3,110
tidymodels,broom,dmenne,3,110
tidymodels,broom,jenzopr,3,110
tidymodels,broom,jimhester,3,110
tidymodels,broom,lukesonnet,3,110
tidymodels,broom,batpigandme,3,110
tidymodels,broom,zeehio,3,110
tidymodels,broom,adibender,3,110
tidymodels,broom,bfgray3,3,110
tidymodels,broom,jyuu,3,110
tidymodels,broom,x249wang,3,110
tidymodels,broom,pkq,3,110
tidymodels,broom,bschneidr,3,110
tidymodels,broom,bensoltoff,2,110
tidymodels,broom,brunaw,2,110
tidymodels,broom,krauskae,2,110
tidymodels,broom,erleholgersen,2,110
tidymodels,broom,lepennec,2,110
tidymodels,broom,gavinsimpson,2,110
tidymodels,broom,haozhu233,2,110
tidymodels,broom,KZARCA,2,110
tidymodels,broom,mjskay,2,110
tidymodels,broom,topepo,2,110
tidymodels,broom,pjpaulpj,2,110
tidymodels,broom,paul-buerkner,2,110
tidymodels,broom,kuriwaki,2,110
tidymodels,broom,setempler,2,110
tidymodels,broom,GegznaV,2,110
tidymodels,broom,junkka,2,110
tidymodels,broom,lwjohnst86,2,110
tidymodels,broom,mariusbarth,2,110
tidymodels,broom,ellessenne,1,110
tidymodels,broom,asbates,1,110
tidymodels,broom,andrewjlm,1,110
tidymodels,broom,angusmoore,1,110
tidymodels,broom,billdenney,1,110
tidymodels,broom,bmannakee,1,110
tidymodels,broom,softloud,1,110
tidymodels,broom,stillmatic,1,110
tidymodels,broom,drsimonj,1,110
tidymodels,broom,atyre2,1,110
tidymodels,broom,EDiLD,1,110
tidymodels,broom,ethchr,1,110
tidymodels,broom,crsh,1,110
tidymodels,broom,HenrikBengtsson,1,110
tidymodels,broom,hideaki,1,110
tidymodels,broom,yutannihilation,1,110
tidymodels,broom,Hong-Revo,1,110
tidymodels,broom,jwilber,1,110
tidymodels,broom,jmuhlenkamp,1,110
tidymodels,broom,jaspercooper,1,110
tidymodels,broom,jiho,1,110
tidymodels,broom,jennybc,1,110
tidymodels,broom,jbiesanz,1,110
tidymodels,broom,cimentadaj,1,110
tidymodels,broom,josue-rodriguez,1,110
tidymodels,broom,karldw,1,110
tidymodels,broom,JanLauGe,1,110
tidymodels,broom,lmullen,1,110
tidymodels,broom,llendway,1,110
tidymodels,broom,lselzer,1,110
tidymodels,broom,MarcusWalz,1,110
tidymodels,broom,m-sostero,1,110
tidymodels,broom,michaelweylandt,1,110
tidymodels,broom,mvevans89,1,110
tidymodels,broom,nt-williams,1,110
tidymodels,broom,nmjakobsen,1,110
tidymodels,broom,rtaph,1,110
tidymodels,broom,riinuots,1,110
tidymodels,broom,rsbivand,1,110
tidymodels,broom,serina-robinson,1,110
tidymodels,broom,ShreyasSingh,1,110
tidymodels,broom,tyluRp,1,110
tidymodels,broom,vincentarelbundock,1,110
tidymodels,broom,weiyangtham,1,110
tidymodels,broom,zoews,1,110
tidymodels,broom,abbylsmith,1,110
tidymodels,broom,anniew,1,110
tidymodels,broom,helix123,1,110
tidymodels,broom,jarvisc1,1,110
tidymodels,broom,karissawhiting,1,110
tidymodels,broom,khailper,1,110
tidymodels,broom,puterleat,1,110
tidymodels,broom,shabbybanks,1,110
tidymodels,broom,wilsonfreitas,1,110
tidymodels,butcher,jyuu,593,2
tidymodels,butcher,DavisVaughan,10,2
tidymodels,corrr,drsimonj,153,5
tidymodels,corrr,edgararuiz,70,5
tidymodels,corrr,cimentadaj,17,5
tidymodels,corrr,topepo,4,5
tidymodels,corrr,jsta,2,5
tidymodels,dials,topepo,176,7
tidymodels,dials,DavisVaughan,4,7
tidymodels,dials,EmilHvitfeldt,2,7
tidymodels,dials,adanvr,1,7
tidymodels,dials,gabrielodom,1,7
tidymodels,dials,hplieninger,1,7
tidymodels,dials,karawoo,1,7
tidymodels,discrim,topepo,32,1
tidymodels,embed,topepo,128,8
tidymodels,embed,dfalbel,5,8
tidymodels,embed,klahrich,2,8
tidymodels,embed,Athospd,1,8
tidymodels,embed,DavisVaughan,1,8
tidymodels,embed,eddelbuettel,1,8
tidymodels,embed,smingerson,1,8
tidymodels,embed,tmastny,1,8
tidymodels,hardhat,DavisVaughan,388,2
tidymodels,hardhat,marlycormar,1,2
tidymodels,infer,ismayc,620,16
tidymodels,infer,andrewpbray,302,16
tidymodels,infer,echasnovski,87,16
tidymodels,infer,simonpcouch,25,16
tidymodels,infer,beanumber,19,16
tidymodels,infer,rudeboybert,11,16
tidymodels,infer,richierocks,8,16
tidymodels,infer,jayleetx,7,16
tidymodels,infer,PirateGrunt,5,16
tidymodels,infer,nicksolomon,4,16
tidymodels,infer,mine-cetinkaya-rundel,4,16
tidymodels,infer,jimrothstein,2,16
tidymodels,infer,corinne-riddell,1,16
tidymodels,infer,nfultz,1,16
tidymodels,infer,alexpghayes,1,16
tidymodels,infer,topepo,1,16
tidymodels,modeldata,topepo,14,3
tidymodels,modeldata,DavisVaughan,1,3
tidymodels,modeldata,mdogucu,1,3
tidymodels,modeldb,edgararuiz,117,3
tidymodels,modeldb,GarrettMooney,1,3
tidymodels,modeldb,karldw,1,3
tidymodels,parsnip,topepo,652,17
tidymodels,parsnip,DavisVaughan,46,17
tidymodels,parsnip,patr1ckm,22,17
tidymodels,parsnip,EmilHvitfeldt,9,17
tidymodels,parsnip,malcolmbarrett,6,17
tidymodels,parsnip,mine-cetinkaya-rundel,5,17
tidymodels,parsnip,grayskripko,3,17
tidymodels,parsnip,hfrick,2,17
tidymodels,parsnip,klahrich,2,17
tidymodels,parsnip,andrie,1,17
tidymodels,parsnip,davechilders,1,17
tidymodels,parsnip,hlynurhallgrims,1,17
tidymodels,parsnip,blairj09,1,17
tidymodels,parsnip,sharleenw,1,17
tidymodels,parsnip,jyuu,1,17
tidymodels,parsnip,kiendang,1,17
tidymodels,parsnip,ledell,1,17
tidymodels,probably,DavisVaughan,153,2
tidymodels,probably,topepo,10,2
tidymodels,recipes,topepo,725,36
tidymodels,recipes,DavisVaughan,85,36
tidymodels,recipes,EdwinTh,27,36
tidymodels,recipes,alexpghayes,22,36
tidymodels,recipes,HolyMiracle,20,36
tidymodels,recipes,EmilHvitfeldt,16,36
tidymodels,recipes,terrytangyuan,7,36
tidymodels,recipes,RaymondBalise,6,36
tidymodels,recipes,jrnold,6,36
tidymodels,recipes,meztez,5,36
tidymodels,recipes,ewv88,3,36
tidymodels,recipes,lawwu,3,36
tidymodels,recipes,lionel-,3,36
tidymodels,recipes,klahrich,3,36
tidymodels,recipes,jakubkovac,3,36
tidymodels,recipes,dimagor,2,36
tidymodels,recipes,gdequeiroz,2,36
tidymodels,recipes,gadenbuie,2,36
tidymodels,recipes,batpigandme,2,36
tidymodels,recipes,smingerson,2,36
tidymodels,recipes,balthasars,1,36
tidymodels,recipes,bcjaeger,1,36
tidymodels,recipes,dlependorf,1,36
tidymodels,recipes,doug-friedman,1,36
tidymodels,recipes,jameslairdsmith,1,36
tidymodels,recipes,GoldbergData,1,36
tidymodels,recipes,lorenzwalthert,1,36
tidymodels,recipes,michaellevy,1,36
tidymodels,recipes,monicagerber,1,36
tidymodels,recipes,smwindecker,1,36
tidymodels,recipes,VictorSuarezL,1,36
tidymodels,recipes,fxdlmatt,1,36
tidymodels,recipes,jyuu,1,36
tidymodels,recipes,karissawhiting,1,36
tidymodels,recipes,rudeboybert,1,36
tidymodels,recipes,tareefk,1,36
tidymodels,rsample,topepo,214,17
tidymodels,rsample,fbchow,51,17
tidymodels,rsample,jyuu,13,17
tidymodels,rsample,DavisVaughan,13,17
tidymodels,rsample,ClaytonJY,7,17
tidymodels,rsample,batpigandme,2,17
tidymodels,rsample,abichat,1,17
tidymodels,rsample,dpastling,1,17
tidymodels,rsample,EdwinTh,1,17
tidymodels,rsample,EmilHvitfeldt,1,17
tidymodels,rsample,JamesM131,1,17
tidymodels,rsample,jonkeane,1,17
tidymodels,rsample,juliasilge,1,17
tidymodels,rsample,duju211,1,17
tidymodels,rsample,krlmlr,1,17
tidymodels,rsample,LluisRamon,1,17
tidymodels,rsample,timtrice,1,17
tidymodels,rules,topepo,19,1
tidymodels,textrecipes,EmilHvitfeldt,141,6
tidymodels,textrecipes,topepo,4,6
tidymodels,textrecipes,kanishkamisra,2,6
tidymodels,textrecipes,duttashi,1,6
tidymodels,textrecipes,kant,1,6
tidymodels,textrecipes,DavisVaughan,1,6
tidymodels,themis,EmilHvitfeldt,74,1
tidymodels,tidymodels,topepo,105,4
tidymodels,tidymodels,jeroen,2,4
tidymodels,tidymodels,alexpghayes,2,4
tidymodels,tidymodels,jimhester,1,4
tidymodels,tidyposterior,topepo,116,5
tidymodels,tidyposterior,aeklant,1,5
tidymodels,tidyposterior,DavisVaughan,1,5
tidymodels,tidyposterior,ezequielpaura,1,5
tidymodels,tidyposterior,lawwu,1,5
tidymodels,tidypredict,edgararuiz,239,7
tidymodels,tidypredict,Athospd,20,7
tidymodels,tidypredict,tslumley,3,7
tidymodels,tidypredict,wibeasley,2,7
tidymodels,tidypredict,topepo,2,7
tidymodels,tidypredict,bfgray3,1,7
tidymodels,tidypredict,washcycle,1,7
tidymodels,tune,topepo,381,5
tidymodels,tune,DavisVaughan,59,5
tidymodels,tune,juliasilge,12,5
tidymodels,tune,jonthegeek,4,5
tidymodels,tune,monicagerber,1,5
tidymodels,workflows,DavisVaughan,104,2
tidymodels,workflows,topepo,6,2
tidymodels,yardstick,DavisVaughan,271,21
tidymodels,yardstick,topepo,84,21
tidymodels,yardstick,ClaytonJY,6,21
tidymodels,yardstick,pierreroudier,5,21
tidymodels,yardstick,EmilHvitfeldt,2,21
tidymodels,yardstick,riazhedayati,2,21
tidymodels,yardstick,rudeboybert,1,21
tidymodels,yardstick,alexhallam,1,21
tidymodels,yardstick,davechilders,1,21
tidymodels,yardstick,dpastling,1,21
tidymodels,yardstick,ledell,1,21
tidymodels,yardstick,blairj09,1,21
tidymodels,yardstick,juliasilge,1,21
tidymodels,yardstick,llrs,1,21
tidymodels,yardstick,batpigandme,1,21
tidymodels,yardstick,tereom,1,21
tidymodels,yardstick,schoonees,1,21
tidymodels,yardstick,stephhazlitt,1,21
tidymodels,yardstick,xrobin,1,21
tidymodels,yardstick,jyuu,1,21
tidymodels,yardstick,meta00,1,21
